19051017242
0, 13, 17, 3, 0, 3, 1, 4, 513
1, 22, 8, 4, 1, 0, 1, 2, 513
2, 10, 20, 1, 1, 1, 1, 5, 514
3, 20, 10, 1, 1, 3, 8, 2, 514
4, 13, 17, 2, 2, 2, 1, 4, 513
5, 14, 16, 3, 1, 0, 1, 4, 514
6, 20, 10, 1, 1, 3, 1, 3, 514
7, 6, 24, 1, 1, 3, 1, 5, 514
8, 21, 9, 4, 1, 0, 1, 3, 513
9, 20, 10, 3, 1, 0, 8, 2, 513
10, 19, 11, 1, 1, 3, 1, 4, 512
11, 19, 11, 2, 1, 3, 1, 4, 512
12, 21, 9, 4, 1, 0, 1, 3, 513
13, 23, 7, 2, 2, 3, 8, 1, 514
14, 25, 5, 1, 1, 3, 1, 3, 512
15, 9, 21, 4, 2, 2, 0, 3, 512
16, 21, 9, 3, 1, 0, 8, 2, 514
17, 25, 5, 2, 2, 3, 1, 2, 513
18, 13, 17, 4, 2, 2, 8, 2, 512
19, 23, 7, 3, 2, 2, 1, 3, 514
20, 18, 12, 3, 1, 0, 1, 4, 513
21, 25, 5, 4, 1, 1, 1, 3, 509
22, 20, 10, 2, 3, 0, 1, 4, 514
23, 23, 7, 3, 2, 2, 1, 4, 511
24, 27, 3, 1, 2, 3, 1, 3, 514
25, 26, 4, 2, 3, 0, 1, 3, 509
26, 21, 9, 1, 3, 0, 8, 3, 514
27, 23, 7, 1, 3, 0, 0, 2, 514
28, 23, 7, 2, 2, 3, 1, 2, 514
29, 23, 7, 2, 3, 0, 0, 2, 514
30, 22, 8, 1, 3, 0, 1, 3, 514
31, 23, 7, 4, 2, 1, 1, 2, 512
