19122514123
0,0.952240
1,0.952240
2,0.952240
3,0.952240
4,0.952240
5,0.952240
6,0.952240
7,0.952240
8,0.952240
9,0.952240
10,0.952240
11,0.952240
12,0.952240
13,0.952240
14,0.952240
15,0.952240
16,0.952240
17,0.952240
18,0.952240
19,0.952240
20,0.952240
21,0.952240
22,0.952240
23,0.952240
24,0.952240
25,0.952240
26,0.952240
27,0.952240
28,0.952240
29,0.952240
30,0.952240
31,0.952240
32,0.952240
33,0.952240
34,0.952240
35,0.952240
36,0.952240
37,0.952240
38,0.952240
39,0.952240
40,0.952240
41,0.952240
42,0.952240
43,0.952240
44,0.952240
45,0.952240
46,0.952240
47,0.952240
48,0.952240
49,0.952240
50,0.952240
51,0.952240
52,0.952240
53,0.952240
54,0.952240
55,0.952240
56,0.952240
57,0.952240
58,0.952240
59,0.952240
60,0.952240
61,0.952240
62,0.952240
63,0.952240
64,0.952240
65,0.952240
66,0.952240
67,0.952240
68,0.952240
69,0.952240
70,0.952240
71,0.952240
72,0.952240
73,0.952240
74,0.952240
75,0.952240
76,0.952240
77,0.952240
78,0.952240
79,0.952240
80,0.952240
81,0.952240
82,0.952240
83,0.952240
84,0.952240
85,0.952240
86,0.952240
87,0.952240
88,0.952240
89,0.952240
90,0.952240
91,0.952240
92,0.952240
93,0.952240
94,0.952240
95,0.952240
96,0.952240
97,0.952240
98,0.952240
99,0.952240
100,0.952240
101,0.952240
102,0.952240
103,0.952240
104,0.952240
105,0.952240
106,0.952240
107,0.952240
108,0.952240
109,0.952240
110,0.952240
111,0.952240
112,0.952240
113,0.952240
114,0.952240
115,0.952240
116,0.952240
117,0.952240
118,0.952240
119,0.952240
120,0.952240
121,0.952240
122,0.952240
123,0.952240
124,0.952240
125,0.952240
126,0.952240
127,0.952240
128,0.952240
129,0.952240
130,0.952240
131,0.952240
132,0.952240
133,0.952240
134,0.952240
135,0.952240
136,0.952240
137,0.952240
138,0.952240
139,0.952240
140,0.952240
141,0.952240
142,0.952240
143,0.952240
144,0.952240
145,0.952240
146,0.952240
147,0.952240
148,0.952240
149,0.952240
150,0.952240
151,0.952240
152,0.952240
153,0.952240
154,0.952240
155,0.952240
156,0.952240
157,0.952240
158,0.952240
159,0.952240
160,0.952240
161,0.952240
162,0.952240
163,0.952240
164,0.952240
165,0.952240
166,0.952240
167,0.952240
168,0.952240
169,0.952240
170,0.952240
171,0.952240
172,0.952240
173,0.952240
174,0.952240
175,0.952240
176,0.952240
177,0.952240
178,0.952240
179,0.952240
180,0.952240
181,0.952240
182,0.952240
183,0.952240
184,0.952240
185,0.952240
186,0.952240
187,0.952240
188,0.952240
189,0.952240
190,0.952240
191,0.952240
192,0.952240
193,0.952240
194,0.952240
195,0.952240
196,0.952240
197,0.952240
198,0.952240
199,0.952240
200,0.952240
201,0.952240
202,0.952240
203,0.952240
204,0.952240
205,0.952240
206,0.952240
207,0.952240
208,0.952240
209,0.952240
210,0.952240
211,0.952240
212,0.952240
213,0.952240
214,0.952240
215,0.952240
216,0.952240
217,0.952240
218,0.952240
219,0.952240
220,0.952240
221,0.952240
222,0.952240
223,0.952240
224,0.952240
225,0.952240
226,0.952240
227,0.952240
228,0.952240
229,0.952240
230,0.952240
231,0.952240
232,0.952240
233,0.952240
234,0.952240
235,0.952240
236,0.952240
237,0.952240
238,0.952240
239,0.952240
240,0.952240
241,0.952240
242,0.952240
243,0.952240
244,0.952240
245,0.952240
246,0.952240
247,0.952240
248,0.952240
249,0.952240
250,0.952240
251,0.952240
252,0.952240
253,0.952240
254,0.952240
255,0.952240
256,0.952240
257,0.952240
258,0.952240
259,0.952240
260,0.952240
261,0.952240
262,0.952240
263,0.952240
264,0.952240
265,0.952240
266,0.952240
267,0.952240
268,0.952240
269,0.952240
270,0.952240
271,0.952240
272,0.952240
273,0.952240
274,0.952240
275,0.952240
276,0.952240
277,0.952240
278,0.952240
279,0.952240
280,0.952240
281,0.952240
282,0.952240
283,0.952240
284,0.952240
285,0.952240
286,0.952240
287,0.952240
288,0.952240
289,0.952240
290,0.952240
291,0.952240
292,0.952240
293,0.952240
294,0.952240
295,0.952240
296,0.952240
297,0.952240
298,0.952240
299,0.952240
300,0.952240
301,0.952240
302,0.952240
303,0.952240
304,0.952240
305,0.952240
306,0.952240
307,0.952240
308,0.952240
309,0.952240
310,0.952240
311,0.952240
312,0.952240
313,0.952240
314,0.952240
315,0.952240
316,0.952240
317,0.952240
318,0.952240
319,0.952240
320,0.952240
321,0.952240
322,0.952240
323,0.952240
324,0.952240
325,0.952240
326,0.952240
327,0.952240
328,0.952240
329,0.952240
330,0.952240
331,0.952240
332,0.952240
333,0.952240
334,0.952240
335,0.952240
336,0.952240
337,0.952240
338,0.952240
339,0.952240
340,0.952240
341,0.952240
342,0.952240
343,0.952240
344,0.952240
345,0.952240
346,0.952240
347,0.952240
348,0.952240
349,0.952240
350,0.952240
351,0.952240
352,0.952240
353,0.952240
354,0.952240
355,0.952240
356,0.952240
357,0.952240
358,0.952240
359,0.952240
360,0.952240
361,0.952240
362,0.952240
363,0.952240
364,0.952240
365,0.952240
366,0.952240
367,0.952240
368,0.952240
369,0.952240
370,0.952240
371,0.952240
372,0.952240
373,0.952240
374,0.952240
375,0.952240
376,0.952240
377,0.952240
378,0.952240
379,0.952240
380,0.952240
381,0.952240
382,0.952240
383,0.952240
