20403314642
0,0.957588
1,0.957588
2,0.957588
3,0.957588
4,0.957588
5,0.957588
6,0.957588
7,0.957588
8,0.957588
9,0.957588
10,0.957588
11,0.957588
12,0.957588
13,0.957588
14,0.957588
15,0.957588
16,0.957588
17,0.957588
18,0.957588
19,0.957588
20,0.957588
21,0.957588
22,0.957588
23,0.957588
24,0.957588
25,0.957588
26,0.957588
27,0.957588
28,0.957588
29,0.957588
30,0.957588
31,0.957588
32,0.957588
33,0.957588
34,0.957588
35,0.957588
36,0.957588
37,0.957588
38,0.957588
39,0.957588
40,0.957588
41,0.957588
42,0.957588
43,0.957588
44,0.957588
45,0.957588
46,0.957588
47,0.957588
48,0.957588
49,0.957588
50,0.957588
51,0.957588
52,0.957588
53,0.957588
54,0.957588
55,0.957588
56,0.957588
57,0.957588
58,0.957588
59,0.957588
60,0.957588
61,0.957588
62,0.957588
63,0.957588
64,0.957588
65,0.957588
66,0.957588
67,0.957588
68,0.957588
69,0.957588
70,0.957588
71,0.957588
72,0.957588
73,0.957588
74,0.957588
75,0.957588
76,0.957588
77,0.957588
78,0.957588
79,0.957588
80,0.957588
81,0.957588
82,0.957588
83,0.957588
84,0.957588
85,0.957588
86,0.957588
87,0.957588
88,0.957588
89,0.957588
90,0.957588
91,0.957588
92,0.957588
93,0.957588
94,0.957588
95,0.957588
96,0.957588
97,0.957588
98,0.957588
99,0.957588
100,0.957588
101,0.957588
102,0.957588
103,0.957588
104,0.957588
105,0.957588
106,0.957588
107,0.957588
108,0.957588
109,0.957588
110,0.957588
111,0.957588
112,0.957588
113,0.957588
114,0.957588
115,0.957588
116,0.957588
117,0.957588
118,0.957588
119,0.957588
120,0.957588
121,0.957588
122,0.957588
123,0.957588
124,0.957588
125,0.957588
126,0.957588
127,0.957588
128,0.957588
129,0.957588
130,0.957588
131,0.957588
132,0.957588
133,0.957588
134,0.957588
135,0.957588
136,0.957588
137,0.957588
138,0.957588
139,0.957588
140,0.957588
141,0.957588
142,0.957588
143,0.957588
144,0.957588
145,0.957588
146,0.957588
147,0.957588
148,0.957588
149,0.957588
150,0.957588
151,0.957588
152,0.957588
153,0.957588
154,0.957588
155,0.957588
156,0.957588
157,0.957588
158,0.957588
159,0.957588
160,0.957588
161,0.957588
162,0.957588
163,0.957588
164,0.957588
165,0.957588
166,0.957588
167,0.957588
168,0.957588
169,0.957588
170,0.957588
171,0.957588
172,0.957588
173,0.957588
174,0.957588
175,0.957588
176,0.957588
177,0.957588
178,0.957588
179,0.957588
180,0.957588
181,0.957588
182,0.957588
183,0.957588
184,0.957588
185,0.957588
186,0.957588
187,0.957588
188,0.957588
189,0.957588
190,0.957588
191,0.957588
192,0.957588
193,0.957588
194,0.957588
195,0.957588
196,0.957588
197,0.957588
198,0.957588
199,0.957588
200,0.957588
201,0.957588
202,0.957588
203,0.957588
204,0.957588
205,0.957588
206,0.957588
207,0.957588
208,0.957588
209,0.957588
210,0.957588
211,0.957588
212,0.957588
213,0.957588
214,0.957588
215,0.957588
216,0.957588
217,0.957588
218,0.957588
219,0.957588
220,0.957588
221,0.957588
222,0.957588
223,0.957588
224,0.957588
225,0.957588
226,0.957588
227,0.957588
228,0.957588
229,0.957588
230,0.957588
231,0.957588
232,0.957588
233,0.957588
234,0.957588
235,0.957588
236,0.957588
237,0.957588
238,0.957588
239,0.957588
240,0.957588
241,0.957588
242,0.957588
243,0.957588
244,0.957588
245,0.957588
246,0.957588
247,0.957588
248,0.957588
249,0.957588
250,0.957588
251,0.957588
252,0.957588
253,0.957588
254,0.957588
255,0.957588
256,0.957588
257,0.957588
258,0.957588
259,0.957588
260,0.957588
261,0.957588
262,0.957588
263,0.957588
264,0.957588
265,0.957588
266,0.957588
267,0.957588
268,0.957588
269,0.957588
270,0.957588
271,0.957588
272,0.957588
273,0.957588
274,0.957588
275,0.957588
276,0.957588
277,0.957588
278,0.957588
279,0.957588
280,0.957588
281,0.957588
282,0.957588
283,0.957588
284,0.957588
285,0.957588
286,0.957588
287,0.957588
288,0.957588
289,0.957588
290,0.957588
291,0.957588
292,0.957588
293,0.957588
294,0.957588
295,0.957588
296,0.957588
297,0.957588
298,0.957588
299,0.957588
300,0.957588
301,0.957588
302,0.957588
303,0.957588
304,0.957588
305,0.957588
306,0.957588
307,0.957588
308,0.957588
309,0.957588
310,0.957588
311,0.957588
312,0.957588
313,0.957588
314,0.957588
315,0.957588
316,0.957588
317,0.957588
318,0.957588
319,0.957588
320,0.957588
321,0.957588
322,0.957588
323,0.957588
324,0.957588
325,0.957588
326,0.957588
327,0.957588
328,0.957588
329,0.957588
330,0.957588
331,0.957588
332,0.957588
333,0.957588
334,0.957588
335,0.957588
336,0.957588
337,0.957588
338,0.957588
339,0.957588
340,0.957588
341,0.957588
342,0.957588
343,0.957588
344,0.957588
345,0.957588
346,0.957588
347,0.957588
348,0.957588
349,0.957588
350,0.957588
351,0.957588
352,0.957588
353,0.957588
354,0.957588
355,0.957588
356,0.957588
357,0.957588
358,0.957588
359,0.957588
360,0.957588
361,0.957588
362,0.957588
363,0.957588
364,0.957588
365,0.957588
366,0.957588
367,0.957588
368,0.957588
369,0.957588
370,0.957588
371,0.957588
372,0.957588
373,0.957588
374,0.957588
375,0.957588
376,0.957588
377,0.957588
378,0.957588
379,0.957588
380,0.957588
381,0.957588
382,0.957588
383,0.957588
