19051017452
0, 12, 18, 6, 0, 0, 0, 3, 514
1, 14, 16, 3, 1, 2, 1, 3, 514
2, 12, 18, 3, 2, 1, 1, 4, 514
3, 13, 17, 5, 0, 2, 1, 4, 514
4, 11, 19, 6, 0, 0, 1, 3, 514
5, 22, 8, 3, 1, 2, 1, 1, 514
6, 9, 21, 3, 2, 1, 0, 3, 514
7, 13, 17, 5, 0, 2, 1, 4, 514
8, 13, 17, 6, 0, 0, 1, 3, 514
9, 14, 16, 1, 3, 1, 1, 4, 512
10, 22, 8, 3, 2, 1, 0, 1, 511
11, 18, 12, 5, 0, 2, 1, 3, 514
12, 11, 19, 3, 1, 2, 1, 4, 514
13, 21, 9, 2, 3, 1, 1, 2, 512
14, 21, 9, 1, 3, 2, 0, 2, 512
15, 20, 10, 4, 2, 3, 1, 3, 511
16, 23, 7, 3, 1, 2, 0, 2, 514
17, 11, 19, 2, 3, 1, 1, 3, 514
18, 22, 8, 4, 2, 3, 0, 2, 512
19, 21, 9, 4, 2, 3, 1, 2, 512
20, 12, 18, 2, 3, 1, 1, 3, 514
21, 18, 12, 2, 3, 2, 1, 3, 513
22, 23, 7, 4, 2, 3, 1, 2, 512
23, 14, 16, 6, 0, 2, 1, 4, 514
24, 19, 11, 1, 3, 1, 0, 2, 514
25, 22, 8, 6, 0, 1, 0, 2, 513
26, 19, 11, 6, 0, 2, 1, 3, 514
27, 18, 12, 3, 2, 3, 0, 3, 513
28, 14, 16, 2, 3, 1, 0, 2, 514
29, 26, 4, 2, 3, 2, 1, 2, 514
30, 22, 8, 4, 2, 3, 1, 3, 514
31, 14, 16, 4, 1, 0, 1, 3, 513
