18442114072
0, 19, 11, 5, 0, 0, 0, 3, 514
1, 18, 12, 1, 3, 2, 1, 4, 513
2, 13, 17, 2, 3, 1, 8, 3, 514
3, 14, 16, 2, 3, 1, 1, 4, 510
4, 20, 10, 5, 0, 0, 1, 4, 514
5, 19, 11, 6, 0, 1, 0, 1, 514
6, 22, 8, 2, 3, 1, 8, 2, 514
7, 20, 10, 2, 3, 1, 8, 1, 514
8, 20, 10, 1, 3, 2, 8, 2, 514
9, 18, 12, 5, 0, 1, 0, 2, 514
10, 18, 12, 3, 2, 3, 1, 4, 514
11, 21, 9, 1, 3, 1, 8, 3, 509
12, 22, 8, 1, 3, 1, 1, 3, 509
13, 19, 11, 5, 0, 1, 8, 2, 514
14, 25, 5, 3, 2, 3, 1, 3, 514
15, 21, 9, 3, 2, 3, 8, 2, 512
16, 26, 4, 2, 3, 2, 8, 2, 514
17, 18, 12, 3, 2, 0, 0, 2, 512
18, 21, 9, 1, 3, 1, 0, 3, 513
19, 20, 10, 4, 1, 0, 0, 2, 514
20, 28, 2, 4, 2, 0, 8, 1, 513
21, 20, 10, 1, 3, 3, 1, 3, 514
22, 21, 9, 1, 3, 3, 1, 3, 513
23, 21, 9, 1, 3, 3, 8, 3, 511
24, 22, 8, 6, 0, 1, 0, 3, 514
25, 18, 12, 6, 0, 2, 0, 2, 514
26, 22, 8, 1, 3, 3, 8, 3, 514
27, 19, 11, 3, 1, 0, 8, 2, 514
28, 24, 6, 3, 1, 3, 0, 2, 514
29, 22, 8, 2, 3, 3, 8, 2, 512
30, 26, 4, 3, 1, 0, 8, 2, 513
31, 14, 16, 3, 1, 0, 8, 3, 514
