19454411352
0, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
1, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
2, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
3, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
4, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
5, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
6, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
7, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
8, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
9, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
10, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
11, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
12, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
13, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
14, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
15, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
16, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
17, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
18, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
19, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
20, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
21, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
22, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
23, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
24, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
25, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
26, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
27, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
28, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
29, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
30, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
31, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
32, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
33, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
34, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
35, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
36, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
37, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
38, 1.028410, 1.028410, 1.035374, 1.006983, 1.021793, 1.021793, 1.021793, 1.021793, 0.963120, 0.963120, 0.969617, 0.942270, 0.957042, 0.957042, 0.957042, 0.957042
