19051017312
0, 26, 4, 1, 2, 2, 1, 3, 511
1, 13, 17, 4, 1, 0, 1, 4, 514
2, 24, 6, 4, 2, 2, 1, 3, 514
3, 14, 16, 2, 1, 3, 1, 4, 512
4, 22, 8, 1, 2, 2, 1, 4, 512
5, 11, 19, 3, 1, 0, 1, 4, 514
6, 12, 18, 3, 2, 0, 1, 5, 514
7, 22, 8, 2, 1, 3, 1, 3, 512
8, 10, 20, 4, 1, 0, 0, 3, 514
9, 21, 9, 4, 1, 0, 0, 2, 512
10, 23, 7, 2, 1, 3, 0, 1, 513
11, 26, 4, 1, 1, 3, 1, 3, 509
12, 19, 11, 3, 1, 0, 0, 2, 513
13, 13, 17, 1, 2, 3, 1, 4, 513
14, 13, 17, 1, 1, 3, 0, 3, 514
15, 18, 12, 1, 1, 3, 1, 4, 510
16, 27, 3, 3, 1, 0, 1, 3, 514
17, 23, 7, 1, 2, 3, 1, 3, 514
18, 22, 8, 3, 2, 2, 1, 3, 511
19, 19, 11, 3, 2, 2, 1, 3, 513
20, 27, 3, 1, 2, 3, 0, 2, 514
21, 25, 5, 4, 1, 1, 8, 2, 512
22, 22, 8, 3, 2, 2, 1, 3, 511
23, 28, 2, 1, 3, 0, 8, 2, 511
24, 23, 7, 1, 2, 3, 1, 3, 511
25, 18, 12, 3, 1, 1, 1, 3, 514
26, 30, 0, 2, 3, 0, 1, 4, 514
27, 22, 8, 3, 2, 1, 1, 3, 513
28, 22, 8, 2, 2, 3, 0, 2, 514
29, 14, 16, 3, 1, 1, 1, 4, 514
30, 26, 4, 3, 2, 2, 8, 3, 513
31, 22, 8, 3, 2, 1, 0, 3, 513
