18442120062
0, 22, 8, 3, 2, 0, 1, 4, 510
1, 18, 12, 1, 3, 2, 1, 4, 513
2, 20, 10, 2, 3, 3, 8, 2, 514
3, 22, 8, 2, 3, 3, 1, 4, 510
4, 14, 16, 3, 2, 0, 8, 3, 514
5, 14, 16, 3, 2, 1, 8, 2, 514
6, 21, 9, 5, 0, 1, 8, 2, 514
7, 23, 7, 2, 3, 3, 8, 2, 514
8, 20, 10, 5, 0, 2, 8, 2, 514
9, 14, 16, 4, 2, 1, 1, 4, 514
10, 20, 10, 5, 0, 1, 8, 3, 511
11, 18, 12, 5, 0, 1, 8, 3, 512
12, 13, 17, 5, 0, 2, 8, 2, 514
13, 19, 11, 4, 2, 1, 0, 2, 514
14, 10, 20, 4, 1, 1, 8, 3, 514
15, 22, 8, 4, 1, 1, 8, 2, 514
16, 22, 8, 2, 3, 3, 8, 1, 513
17, 12, 18, 6, 0, 3, 0, 3, 514
18, 20, 10, 4, 1, 2, 8, 3, 514
19, 21, 9, 4, 1, 2, 0, 3, 509
20, 10, 20, 3, 2, 1, 8, 3, 514
21, 20, 10, 1, 3, 3, 8, 2, 514
22, 18, 12, 4, 1, 2, 8, 3, 514
23, 19, 11, 6, 0, 3, 8, 3, 514
24, 14, 16, 4, 2, 1, 8, 3, 514
25, 19, 11, 4, 2, 2, 0, 2, 514
26, 23, 7, 4, 1, 2, 8, 3, 514
27, 18, 12, 1, 3, 3, 0, 3, 514
28, 25, 5, 4, 2, 1, 8, 1, 511
29, 22, 8, 4, 2, 2, 1, 3, 514
30, 26, 4, 6, 0, 3, 8, 2, 514
31, 23, 7, 4, 1, 3, 8, 2, 514
